history_id,timestamp,action,row_id,title,btv_update_date,content_type,open_year,poster_url,source_url,netflix,coupang,tving,wavve,disney,watcha,ott_summary,previous_ott_summary,lookup_status,note,snapshot_json,previous_snapshot_json
6dbff295d40e49dd,2026.07.15 11:57,일괄 재확인,d55d1c0f803c,아파트,2026-07-15,드라마,2026,https://file.kinolights.com/m/content_poster/202606/23/8747972c-5adb-49ed-804d-fe4d2089299d.webp,https://m.kinolights.com/season/153338,True,False,False,False,False,False,넷플릭스,넷플릭스,조회 완료: 넷플릭스,전체 최신화 · 편성 변경 없음,"{""id"": ""d55d1c0f803c"", ""title"": ""아파트"", ""poster_url"": ""https://file.kinolights.com/m/content_poster/202606/23/8747972c-5adb-49ed-804d-fe4d2089299d.webp"", ""btv_update_date"": ""2026-07-15"", ""content_type"": ""드라마"", ""open_year"": ""2026"", ""matched_title"": ""아파트"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153338"", ""netflix"": true, ""coupang"": false, ""tving"": false, ""wavve"": false, ""disney"": false, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 넷플릭스"", ""last_checked"": ""2026.07.15 11:57""}","{""id"": ""d55d1c0f803c"", ""title"": ""아파트"", ""poster_url"": ""https://file.kinolights.com/m/content_poster/202606/23/8747972c-5adb-49ed-804d-fe4d2089299d.webp"", ""btv_update_date"": ""2026-07-15"", ""content_type"": ""드라마"", ""open_year"": ""2026"", ""matched_title"": ""아파트"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153338"", ""netflix"": true, ""coupang"": false, ""tving"": false, ""wavve"": false, ""disney"": false, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 넷플릭스"", ""last_checked"": ""2026.07.15 11:43""}"
47e885f156964953,2026.07.15 11:58,일괄 재확인,57a3c8b4f855,두 검사,2026-07-10,영화,2025,https://file.kinolights.com/s/content_poster/202603/12/1f84e7c3-a9ba-4bee-a71c-8fc1f32de342.webp,https://m.kinolights.com/season/142669,False,True,False,True,False,True,"쿠팡플레이, 웨이브, 왓챠","쿠팡플레이, 웨이브, 왓챠","조회 완료: 쿠팡플레이, 웨이브, 왓챠, 씨네폭스",전체 최신화 · OTT 편성 변경,"{""id"": ""57a3c8b4f855"", ""title"": ""두 검사"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202603/12/1f84e7c3-a9ba-4bee-a71c-8fc1f32de342.webp"", ""btv_update_date"": ""2026-07-10"", ""content_type"": ""영화"", ""open_year"": ""2025"", ""matched_title"": ""두 검사"", ""matched_year"": ""1937"", ""source_url"": ""https://m.kinolights.com/season/142669"", ""netflix"": false, ""coupang"": true, ""tving"": false, ""wavve"": true, ""disney"": false, ""watcha"": true, ""other_providers"": ""씨네폭스"", ""lookup_status"": ""조회 완료: 쿠팡플레이, 웨이브, 왓챠, 씨네폭스"", ""last_checked"": ""2026.07.15 11:58""}","{""id"": ""57a3c8b4f855"", ""title"": ""두 검사"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202603/12/1f84e7c3-a9ba-4bee-a71c-8fc1f32de342.webp"", ""btv_update_date"": ""2026-07-10"", ""content_type"": ""영화"", ""open_year"": ""2025"", ""matched_title"": ""두 검사"", ""matched_year"": ""1937"", ""source_url"": ""https://m.kinolights.com/season/142669"", ""netflix"": false, ""coupang"": true, ""tving"": false, ""wavve"": true, ""disney"": false, ""watcha"": true, ""other_providers"": ""씨네폭스"", ""lookup_status"": ""조회 완료: 쿠팡플레이, 웨이브, 왓챠, 씨네폭스"", ""last_checked"": ""2026.07.15 11:45""}"
130f39cb4cf74a78,2026.07.15 11:58,일괄 재확인,6c4e5346590c,야구여왕 2,2026-07-12,예능,2026,https://file.kinolights.com/s/content_poster/202607/06/f39dc85a-324f-4b0c-b407-e20609637d35.webp,https://m.kinolights.com/season/153616,False,False,True,False,True,False,"티빙, 디즈니+","티빙, 디즈니+","조회 완료: 디즈니+, 티빙",전체 최신화 · 편성 변경 없음,"{""id"": ""6c4e5346590c"", ""title"": ""야구여왕 2"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202607/06/f39dc85a-324f-4b0c-b407-e20609637d35.webp"", ""btv_update_date"": ""2026-07-12"", ""content_type"": ""예능"", ""open_year"": ""2026"", ""matched_title"": ""야구여왕 2"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153616"", ""netflix"": false, ""coupang"": false, ""tving"": true, ""wavve"": false, ""disney"": true, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 디즈니+, 티빙"", ""last_checked"": ""2026.07.15 11:58""}","{""id"": ""6c4e5346590c"", ""title"": ""야구여왕 2"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202607/06/f39dc85a-324f-4b0c-b407-e20609637d35.webp"", ""btv_update_date"": ""2026-07-12"", ""content_type"": ""예능"", ""open_year"": ""2026"", ""matched_title"": ""야구여왕 2"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153616"", ""netflix"": false, ""coupang"": false, ""tving"": true, ""wavve"": false, ""disney"": true, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 디즈니+, 티빙"", ""last_checked"": ""2026.07.15 11:46""}"
46beb310f1a04925,2026.07.15 11:58,일괄 재확인,4a5343a3c23b,"여친, 빌리겠습니다 5기",2026-07-12,애니,2026,https://file.kinolights.com/s/content_poster/202604/09/6dc3dd42-d296-42c5-99eb-1a3abd328b51.webp,https://m.kinolights.com/season/150809,False,False,False,True,False,True,"웨이브, 왓챠","웨이브, 왓챠","조회 완료: 라프텔, 웨이브, 왓챠",전체 최신화 · OTT 편성 변경,"{""id"": ""4a5343a3c23b"", ""title"": ""여친, 빌리겠습니다 5기"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202604/09/6dc3dd42-d296-42c5-99eb-1a3abd328b51.webp"", ""btv_update_date"": ""2026-07-12"", ""content_type"": ""애니"", ""open_year"": ""2026"", ""matched_title"": ""여친, 빌리겠습니다 5기"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/150809"", ""netflix"": false, ""coupang"": false, ""tving"": false, ""wavve"": true, ""disney"": false, ""watcha"": true, ""other_providers"": ""라프텔"", ""lookup_status"": ""조회 완료: 라프텔, 웨이브, 왓챠"", ""last_checked"": ""2026.07.15 11:58""}","{""id"": ""4a5343a3c23b"", ""title"": ""여친, 빌리겠습니다 5기"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202604/09/6dc3dd42-d296-42c5-99eb-1a3abd328b51.webp"", ""btv_update_date"": ""2026-07-12"", ""content_type"": ""애니"", ""open_year"": ""2026"", ""matched_title"": ""여친, 빌리겠습니다 5기"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/150809"", ""netflix"": false, ""coupang"": false, ""tving"": false, ""wavve"": true, ""disney"": false, ""watcha"": true, ""other_providers"": ""라프텔"", ""lookup_status"": ""조회 완료: 라프텔, 웨이브, 왓챠"", ""last_checked"": ""2026.07.15 11:46""}"
477aca8bfee34852,2026.07.15 14:09,추가,c67834a7dea6,닥터 차정숙,2026-07-15,드라마,2023,https://file.kinolights.com/s/content_poster/202307/12/5bb13d42-6aa5-4ee0-8dee-eac71c5e416e.webp,https://m.kinolights.com/season/116522,True,True,True,True,True,True,"넷플릭스, 쿠팡플레이, 티빙, 웨이브, 디즈니+, 왓챠",,"조회 완료: 티빙, 넷플릭스, 쿠팡플레이, 웨이브, 디즈니+, 왓챠, 라프텔, Apple TV, 아마존 프라임 비디오, 씨네폭스",검색 결과에서 작품 선택 후 추가,"{""id"": ""c67834a7dea6"", ""title"": ""닥터 차정숙"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202307/12/5bb13d42-6aa5-4ee0-8dee-eac71c5e416e.webp"", ""btv_update_date"": ""2026-07-15"", ""content_type"": ""드라마"", ""open_year"": ""2023"", ""matched_title"": ""닥터 차정숙"", ""matched_year"": ""2023"", ""source_url"": ""https://m.kinolights.com/season/116522"", ""netflix"": true, ""coupang"": true, ""tving"": true, ""wavve"": true, ""disney"": true, ""watcha"": true, ""other_providers"": ""라프텔, Apple TV, 아마존 프라임 비디오, 씨네폭스"", ""lookup_status"": ""조회 완료: 티빙, 넷플릭스, 쿠팡플레이, 웨이브, 디즈니+, 왓챠, 라프텔, Apple TV, 아마존 프라임 비디오, 씨네폭스"", ""last_checked"": ""2026.07.15 14:09""}",
307f6d81b6d743fe,2026.07.15 14:10,삭제,c67834a7dea6,닥터 차정숙,2026-07-15,드라마,2023,https://file.kinolights.com/s/content_poster/202307/12/5bb13d42-6aa5-4ee0-8dee-eac71c5e416e.webp,https://m.kinolights.com/season/116522,True,True,True,True,True,True,"넷플릭스, 쿠팡플레이, 티빙, 웨이브, 디즈니+, 왓챠",,"조회 완료: 티빙, 넷플릭스, 쿠팡플레이, 웨이브, 디즈니+, 왓챠, 라프텔, Apple TV, 아마존 프라임 비디오, 씨네폭스",삭제 직전 데이터 보관,"{""id"": ""c67834a7dea6"", ""title"": ""닥터 차정숙"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202307/12/5bb13d42-6aa5-4ee0-8dee-eac71c5e416e.webp"", ""btv_update_date"": ""2026-07-15"", ""content_type"": ""드라마"", ""open_year"": ""2023"", ""matched_title"": ""닥터 차정숙"", ""matched_year"": ""2023"", ""source_url"": ""https://m.kinolights.com/season/116522"", ""netflix"": true, ""coupang"": true, ""tving"": true, ""wavve"": true, ""disney"": true, ""watcha"": true, ""other_providers"": ""라프텔, Apple TV, 아마존 프라임 비디오, 씨네폭스"", ""lookup_status"": ""조회 완료: 티빙, 넷플릭스, 쿠팡플레이, 웨이브, 디즈니+, 왓챠, 라프텔, Apple TV, 아마존 프라임 비디오, 씨네폭스"", ""last_checked"": ""2026.07.15 14:09""}",
a015a8f8201d4b7a,2026.07.15 16:55,일괄 재확인,d55d1c0f803c,아파트,2026-07-15,드라마,2026,https://file.kinolights.com/m/content_poster/202606/23/8747972c-5adb-49ed-804d-fe4d2089299d.webp,https://m.kinolights.com/season/153338,True,False,False,False,False,False,넷플릭스,넷플릭스,조회 완료: 넷플릭스,전체 최신화 · 편성 변경 없음,"{""id"": ""d55d1c0f803c"", ""title"": ""아파트"", ""poster_url"": ""https://file.kinolights.com/m/content_poster/202606/23/8747972c-5adb-49ed-804d-fe4d2089299d.webp"", ""btv_update_date"": ""2026-07-15"", ""content_type"": ""드라마"", ""open_year"": ""2026"", ""matched_title"": ""아파트"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153338"", ""netflix"": true, ""coupang"": false, ""tving"": false, ""wavve"": false, ""disney"": false, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 넷플릭스"", ""last_checked"": ""2026.07.15 16:55""}","{""id"": ""d55d1c0f803c"", ""title"": ""아파트"", ""poster_url"": ""https://file.kinolights.com/m/content_poster/202606/23/8747972c-5adb-49ed-804d-fe4d2089299d.webp"", ""btv_update_date"": ""2026-07-15"", ""content_type"": ""드라마"", ""open_year"": ""2026"", ""matched_title"": ""아파트"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153338"", ""netflix"": true, ""coupang"": false, ""tving"": false, ""wavve"": false, ""disney"": false, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 넷플릭스"", ""last_checked"": ""2026.07.15 11:57""}"
0b93fbc8b59d45b5,2026.07.15 16:55,일괄 재확인,57a3c8b4f855,두 검사,2026-07-10,영화,2025,https://file.kinolights.com/s/content_poster/202603/12/1f84e7c3-a9ba-4bee-a71c-8fc1f32de342.webp,https://m.kinolights.com/season/142669,False,True,False,True,False,True,"쿠팡플레이, 웨이브, 왓챠","쿠팡플레이, 웨이브, 왓챠","조회 완료: 쿠팡플레이, 웨이브, 왓챠, 씨네폭스",전체 최신화 · OTT 편성 변경,"{""id"": ""57a3c8b4f855"", ""title"": ""두 검사"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202603/12/1f84e7c3-a9ba-4bee-a71c-8fc1f32de342.webp"", ""btv_update_date"": ""2026-07-10"", ""content_type"": ""영화"", ""open_year"": ""2025"", ""matched_title"": ""두 검사"", ""matched_year"": ""1937"", ""source_url"": ""https://m.kinolights.com/season/142669"", ""netflix"": false, ""coupang"": true, ""tving"": false, ""wavve"": true, ""disney"": false, ""watcha"": true, ""other_providers"": ""씨네폭스"", ""lookup_status"": ""조회 완료: 쿠팡플레이, 웨이브, 왓챠, 씨네폭스"", ""last_checked"": ""2026.07.15 16:55""}","{""id"": ""57a3c8b4f855"", ""title"": ""두 검사"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202603/12/1f84e7c3-a9ba-4bee-a71c-8fc1f32de342.webp"", ""btv_update_date"": ""2026-07-10"", ""content_type"": ""영화"", ""open_year"": ""2025"", ""matched_title"": ""두 검사"", ""matched_year"": ""1937"", ""source_url"": ""https://m.kinolights.com/season/142669"", ""netflix"": false, ""coupang"": true, ""tving"": false, ""wavve"": true, ""disney"": false, ""watcha"": true, ""other_providers"": ""씨네폭스"", ""lookup_status"": ""조회 완료: 쿠팡플레이, 웨이브, 왓챠, 씨네폭스"", ""last_checked"": ""2026.07.15 11:58""}"
a4837da38f0d4456,2026.07.15 16:55,일괄 재확인,6c4e5346590c,야구여왕 2,2026-07-12,예능,2026,https://file.kinolights.com/s/content_poster/202607/06/f39dc85a-324f-4b0c-b407-e20609637d35.webp,https://m.kinolights.com/season/153616,False,False,True,False,True,False,"티빙, 디즈니+","티빙, 디즈니+","조회 완료: 디즈니+, 티빙",전체 최신화 · 편성 변경 없음,"{""id"": ""6c4e5346590c"", ""title"": ""야구여왕 2"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202607/06/f39dc85a-324f-4b0c-b407-e20609637d35.webp"", ""btv_update_date"": ""2026-07-12"", ""content_type"": ""예능"", ""open_year"": ""2026"", ""matched_title"": ""야구여왕 2"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153616"", ""netflix"": false, ""coupang"": false, ""tving"": true, ""wavve"": false, ""disney"": true, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 디즈니+, 티빙"", ""last_checked"": ""2026.07.15 16:55""}","{""id"": ""6c4e5346590c"", ""title"": ""야구여왕 2"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202607/06/f39dc85a-324f-4b0c-b407-e20609637d35.webp"", ""btv_update_date"": ""2026-07-12"", ""content_type"": ""예능"", ""open_year"": ""2026"", ""matched_title"": ""야구여왕 2"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153616"", ""netflix"": false, ""coupang"": false, ""tving"": true, ""wavve"": false, ""disney"": true, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 디즈니+, 티빙"", ""last_checked"": ""2026.07.15 11:58""}"
d638dc4cb2e74615,2026.07.15 16:55,일괄 재확인,4a5343a3c23b,"여친, 빌리겠습니다 5기",2026-07-12,애니,2026,https://file.kinolights.com/s/content_poster/202604/09/6dc3dd42-d296-42c5-99eb-1a3abd328b51.webp,https://m.kinolights.com/season/150809,False,False,False,True,False,True,"웨이브, 왓챠","웨이브, 왓챠","조회 완료: 라프텔, 웨이브, 왓챠",전체 최신화 · OTT 편성 변경,"{""id"": ""4a5343a3c23b"", ""title"": ""여친, 빌리겠습니다 5기"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202604/09/6dc3dd42-d296-42c5-99eb-1a3abd328b51.webp"", ""btv_update_date"": ""2026-07-12"", ""content_type"": ""애니"", ""open_year"": ""2026"", ""matched_title"": ""여친, 빌리겠습니다 5기"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/150809"", ""netflix"": false, ""coupang"": false, ""tving"": false, ""wavve"": true, ""disney"": false, ""watcha"": true, ""other_providers"": ""라프텔"", ""lookup_status"": ""조회 완료: 라프텔, 웨이브, 왓챠"", ""last_checked"": ""2026.07.15 16:55""}","{""id"": ""4a5343a3c23b"", ""title"": ""여친, 빌리겠습니다 5기"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202604/09/6dc3dd42-d296-42c5-99eb-1a3abd328b51.webp"", ""btv_update_date"": ""2026-07-12"", ""content_type"": ""애니"", ""open_year"": ""2026"", ""matched_title"": ""여친, 빌리겠습니다 5기"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/150809"", ""netflix"": false, ""coupang"": false, ""tving"": false, ""wavve"": true, ""disney"": false, ""watcha"": true, ""other_providers"": ""라프텔"", ""lookup_status"": ""조회 완료: 라프텔, 웨이브, 왓챠"", ""last_checked"": ""2026.07.15 11:58""}"
e4daf33049ca4960,2026.07.17 00:18,일괄 재확인,d55d1c0f803c,아파트,2026-07-15,드라마,2026,https://file.kinolights.com/m/content_poster/202606/23/8747972c-5adb-49ed-804d-fe4d2089299d.webp,https://m.kinolights.com/season/153338?vod=streaming,True,False,False,False,False,False,넷플릭스,넷플릭스,조회 완료: 넷플릭스,전체 최신화 · 편성 변경 없음,"{""id"": ""d55d1c0f803c"", ""title"": ""아파트"", ""poster_url"": ""https://file.kinolights.com/m/content_poster/202606/23/8747972c-5adb-49ed-804d-fe4d2089299d.webp"", ""btv_update_date"": ""2026-07-15"", ""content_type"": ""드라마"", ""open_year"": ""2026"", ""matched_title"": ""아파트"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153338?vod=streaming"", ""netflix"": true, ""coupang"": false, ""tving"": false, ""wavve"": false, ""disney"": false, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 넷플릭스"", ""last_checked"": ""2026.07.17 00:18""}","{""id"": ""d55d1c0f803c"", ""title"": ""아파트"", ""poster_url"": ""https://file.kinolights.com/m/content_poster/202606/23/8747972c-5adb-49ed-804d-fe4d2089299d.webp"", ""btv_update_date"": ""2026-07-15"", ""content_type"": ""드라마"", ""open_year"": ""2026"", ""matched_title"": ""아파트"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153338"", ""netflix"": true, ""coupang"": false, ""tving"": false, ""wavve"": false, ""disney"": false, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 넷플릭스"", ""last_checked"": ""2026.07.15 16:55""}"
8522968b0049480a,2026.07.17 00:18,일괄 재확인,57a3c8b4f855,두 검사,2026-07-10,영화,2025,https://file.kinolights.com/s/content_poster/202603/12/1f84e7c3-a9ba-4bee-a71c-8fc1f32de342.webp,https://m.kinolights.com/season/142669,False,True,False,True,False,True,"쿠팡플레이, 웨이브, 왓챠","쿠팡플레이, 웨이브, 왓챠","조회 완료: 쿠팡플레이, 웨이브, 왓챠, 씨네폭스",전체 최신화 · OTT 편성 변경,"{""id"": ""57a3c8b4f855"", ""title"": ""두 검사"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202603/12/1f84e7c3-a9ba-4bee-a71c-8fc1f32de342.webp"", ""btv_update_date"": ""2026-07-10"", ""content_type"": ""영화"", ""open_year"": ""2025"", ""matched_title"": ""두 검사"", ""matched_year"": ""1937"", ""source_url"": ""https://m.kinolights.com/season/142669"", ""netflix"": false, ""coupang"": true, ""tving"": false, ""wavve"": true, ""disney"": false, ""watcha"": true, ""other_providers"": ""씨네폭스"", ""lookup_status"": ""조회 완료: 쿠팡플레이, 웨이브, 왓챠, 씨네폭스"", ""last_checked"": ""2026.07.17 00:18""}","{""id"": ""57a3c8b4f855"", ""title"": ""두 검사"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202603/12/1f84e7c3-a9ba-4bee-a71c-8fc1f32de342.webp"", ""btv_update_date"": ""2026-07-10"", ""content_type"": ""영화"", ""open_year"": ""2025"", ""matched_title"": ""두 검사"", ""matched_year"": ""1937"", ""source_url"": ""https://m.kinolights.com/season/142669"", ""netflix"": false, ""coupang"": true, ""tving"": false, ""wavve"": true, ""disney"": false, ""watcha"": true, ""other_providers"": ""씨네폭스"", ""lookup_status"": ""조회 완료: 쿠팡플레이, 웨이브, 왓챠, 씨네폭스"", ""last_checked"": ""2026.07.15 16:55""}"
df4c3741e665459b,2026.07.17 00:18,일괄 재확인,6c4e5346590c,야구여왕 2,2026-07-12,예능,2026,https://file.kinolights.com/s/content_poster/202607/06/f39dc85a-324f-4b0c-b407-e20609637d35.webp,https://m.kinolights.com/season/153616?vod=streaming,False,False,True,False,True,False,"티빙, 디즈니+","티빙, 디즈니+","조회 완료: 티빙, 디즈니+",전체 최신화 · 편성 변경 없음,"{""id"": ""6c4e5346590c"", ""title"": ""야구여왕 2"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202607/06/f39dc85a-324f-4b0c-b407-e20609637d35.webp"", ""btv_update_date"": ""2026-07-12"", ""content_type"": ""예능"", ""open_year"": ""2026"", ""matched_title"": ""야구여왕 2"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153616?vod=streaming"", ""netflix"": false, ""coupang"": false, ""tving"": true, ""wavve"": false, ""disney"": true, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 티빙, 디즈니+"", ""last_checked"": ""2026.07.17 00:18""}","{""id"": ""6c4e5346590c"", ""title"": ""야구여왕 2"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202607/06/f39dc85a-324f-4b0c-b407-e20609637d35.webp"", ""btv_update_date"": ""2026-07-12"", ""content_type"": ""예능"", ""open_year"": ""2026"", ""matched_title"": ""야구여왕 2"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153616"", ""netflix"": false, ""coupang"": false, ""tving"": true, ""wavve"": false, ""disney"": true, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 디즈니+, 티빙"", ""last_checked"": ""2026.07.15 16:55""}"
85a5d62ddd684eb5,2026.07.17 00:18,일괄 재확인,4a5343a3c23b,"여친, 빌리겠습니다 5기",2026-07-12,애니,2026,https://file.kinolights.com/s/content_poster/202604/09/6dc3dd42-d296-42c5-99eb-1a3abd328b51.webp,https://m.kinolights.com/season/150809?vod=streaming,False,False,False,True,False,False,웨이브,"웨이브, 왓챠","조회 완료: 웨이브, 라프텔",전체 최신화 · OTT 편성 변경,"{""id"": ""4a5343a3c23b"", ""title"": ""여친, 빌리겠습니다 5기"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202604/09/6dc3dd42-d296-42c5-99eb-1a3abd328b51.webp"", ""btv_update_date"": ""2026-07-12"", ""content_type"": ""애니"", ""open_year"": ""2026"", ""matched_title"": ""여친, 빌리겠습니다 5기"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/150809?vod=streaming"", ""netflix"": false, ""coupang"": false, ""tving"": false, ""wavve"": true, ""disney"": false, ""watcha"": false, ""other_providers"": ""라프텔"", ""lookup_status"": ""조회 완료: 웨이브, 라프텔"", ""last_checked"": ""2026.07.17 00:18""}","{""id"": ""4a5343a3c23b"", ""title"": ""여친, 빌리겠습니다 5기"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202604/09/6dc3dd42-d296-42c5-99eb-1a3abd328b51.webp"", ""btv_update_date"": ""2026-07-12"", ""content_type"": ""애니"", ""open_year"": ""2026"", ""matched_title"": ""여친, 빌리겠습니다 5기"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/150809"", ""netflix"": false, ""coupang"": false, ""tving"": false, ""wavve"": true, ""disney"": false, ""watcha"": true, ""other_providers"": ""라프텔"", ""lookup_status"": ""조회 완료: 라프텔, 웨이브, 왓챠"", ""last_checked"": ""2026.07.15 16:55""}"
6dd7f72680e24d36,2026.07.17 00:28,재확인,57a3c8b4f855,두 검사,2026-07-10,영화,2025,https://file.kinolights.com/s/content_poster/202603/12/1f84e7c3-a9ba-4bee-a71c-8fc1f32de342.webp,https://m.kinolights.com/season/142669,False,False,False,False,False,False,없음,"쿠팡플레이, 웨이브, 왓챠",주요 OTT 제공처 없음,관리 팝업에서 새 조회 결과 저장,"{""id"": ""57a3c8b4f855"", ""title"": ""두 검사"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202603/12/1f84e7c3-a9ba-4bee-a71c-8fc1f32de342.webp"", ""btv_update_date"": ""2026-07-10"", ""content_type"": ""영화"", ""open_year"": ""2025"", ""matched_title"": ""두 검사"", ""matched_year"": ""1937"", ""source_url"": ""https://m.kinolights.com/season/142669"", ""netflix"": false, ""coupang"": false, ""tving"": false, ""wavve"": false, ""disney"": false, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""주요 OTT 제공처 없음"", ""last_checked"": ""2026.07.17 00:28""}","{""id"": ""57a3c8b4f855"", ""title"": ""두 검사"", ""poster_url"": ""https://file.kinolights.com/s/content_poster/202603/12/1f84e7c3-a9ba-4bee-a71c-8fc1f32de342.webp"", ""btv_update_date"": ""2026-07-10"", ""content_type"": ""영화"", ""open_year"": ""2025"", ""matched_title"": ""두 검사"", ""matched_year"": ""1937"", ""source_url"": ""https://m.kinolights.com/season/142669"", ""netflix"": false, ""coupang"": true, ""tving"": false, ""wavve"": true, ""disney"": false, ""watcha"": true, ""other_providers"": ""씨네폭스"", ""lookup_status"": ""조회 완료: 쿠팡플레이, 웨이브, 왓챠, 씨네폭스"", ""last_checked"": ""2026.07.17 00:18""}"
303efaf155d744c3,2026.07.17 00:28,일괄 재확인,d55d1c0f803c,아파트,2026-07-15,드라마,2026,https://file.kinolights.com/m/content_poster/202606/23/8747972c-5adb-49ed-804d-fe4d2089299d.webp,https://m.kinolights.com/season/153338?vod=streaming,True,False,False,False,False,False,넷플릭스,넷플릭스,조회 완료: 넷플릭스,전체 최신화 · 편성 변경 없음,"{""id"": ""d55d1c0f803c"", ""title"": ""아파트"", ""poster_url"": ""https://file.kinolights.com/m/content_poster/202606/23/8747972c-5adb-49ed-804d-fe4d2089299d.webp"", ""btv_update_date"": ""2026-07-15"", ""content_type"": ""드라마"", ""open_year"": ""2026"", ""matched_title"": ""아파트"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153338?vod=streaming"", ""netflix"": true, ""coupang"": false, ""tving"": false, ""wavve"": false, ""disney"": false, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 넷플릭스"", ""last_checked"": ""2026.07.17 00:28""}","{""id"": ""d55d1c0f803c"", ""title"": ""아파트"", ""poster_url"": ""https://file.kinolights.com/m/content_poster/202606/23/8747972c-5adb-49ed-804d-fe4d2089299d.webp"", ""btv_update_date"": ""2026-07-15"", ""content_type"": ""드라마"", ""open_year"": ""2026"", ""matched_title"": ""아파트"", ""matched_year"": ""2026"", ""source_url"": ""https://m.kinolights.com/season/153338?vod=streaming"", ""netflix"": true, ""coupang"": false, ""tving"": false, ""wavve"": false, ""disney"": false, ""watcha"": false, ""other_providers"": """", ""lookup_status"": ""조회 완료: 넷플릭스"", ""last_checked"": ""2026.07.17 00:18""}"
